order,Target 1,attribute a,attribute b,Target 2,attribute a,attribute b,Target 3,attribute a,attribute b,Target 4,attribute a,attribute b,Target 5,attribute a,attribute b,Target 6,attribute a,attribute b,Target 7,attribute a,attribute b,Target 8,attribute a,attribute b,Target 9,attribute a,attribute b,Target 10,attribute a,attribute b,Target 11,attribute a,attribute b,Target 12,attribute a,attribute b,Target 13,attribute a,attribute b,Target 14,attribute a,attribute b,Target 15,attribute a,attribute b,Target 16,attribute a,attribute b,Target 17,attribute a,attribute b,Target 18,attribute a,attribute b,Target 19,attribute a,attribute b,Target 20,attribute a,attribute b
846,7.565179974,7.303501199,7.181954042,7.087547116,7.035113605,7.101602457,7.647579032,7.576575897,7.025180263,7.216459737,7.306984319,7.134025202,7.602913384,7.613560456,6.940426262,7.486002452,7.574810914,7.47927064,7.19356251,7.059773355,7.207137957,7.604176906,7.470738355,7.331189294,7.571694019,7.594116555,7.435878056,7.492178519,6.932203014,7.537370714,7.584846542,7.389924456,7.577087371,7.460710895,7.417229604,7.070422932,7.109286867,7.289261453,7.610076819,7.419203188,7.54946193,7.288556188,7.017138179,7.338911094,7.40575928,7.543285904,7.322274634,7.525225202,7.118465844,7.082728978,6.941768278,7.569941489,6.932059441,7.614315026,7.227360893,7.584260619,6.98441754,7.544323273,7.209457168,7.272794686
847,7.392219591,7.42920225,7.453860655,7.414348483,6.993400788,7.570846528,7.121217608,7.086380088,7.550860422,7.237457303,7.391351731,6.96264085,7.637724367,7.108573877,7.194238718,7.474174521,7.401775368,7.378169781,7.43760483,7.411956808,7.498644646,7.159565525,7.209964688,7.390026277,7.154757313,7.465463863,7.591189772,7.096415237,7.162884001,7.386682187,7.408058406,7.387518873,7.568689285,7.555505353,7.389198113,7.450056115,7.051407656,7.103831631,7.54099239,7.305865296,7.566952897,7.050943911,7.254213082,7.539086688,7.087126612,7.106514889,7.456628022,7.086733449,7.642916095,7.51018258,7.481307092,7.423526313,7.462830782,7.454747692,7.462364371,7.29802712,7.429726834,7.343107458,7.063237564,7.155409203
848,7.442010054,7.15836497,7.515658892,7.577840693,7.383058932,7.583156616,7.352727456,7.10900526,7.444721793,7.10406054,6.961869935,7.599544964,7.454545598,7.605656448,7.08549185,7.22201082,6.974719809,7.54107881,7.502309973,7.433847598,7.516383967,7.428101393,7.480843409,7.456384344,7.154311852,7.363393543,7.242749589,7.343051339,7.288655677,7.551975763,7.104313732,7.154818886,7.313545464,7.587839856,7.376189462,7.333845177,7.658464658,7.005444593,7.366589061,7.453487493,7.395153191,7.513048423,7.199803483,7.142046586,7.361178248,7.35059607,7.157993317,7.620536841,7.552235362,7.387395136,7.263139405,7.084395949,7.376399606,7.258300729,7.367907506,7.241255148,7.497961501,7.497135465,7.060470449,7.498244253
849,7.229282746,7.505478763,7.378434041,7.453704436,7.203045518,7.25529557,7.501542913,6.930073037,7.592243704,7.366810832,7.544117011,6.953475305,7.195307812,7.392171265,7.387444869,7.138612341,7.345421841,7.490669323,7.116213397,7.46402989,7.337803647,7.368340143,7.399159844,7.077142095,7.010436349,7.466707431,7.002206715,7.194808292,7.030588194,7.166591497,7.195179258,7.257955191,7.344105967,7.428022555,7.535341637,6.973582191,7.575647254,7.551602201,7.148818831,7.37262778,7.385363311,7.407425537,7.179740169,7.394955118,7.5497273,7.116418475,7.562206697,7.34683724,7.533898922,7.009753963,7.286557723,7.357454149,7.400269758,7.520681952,7.618997797,7.128897949,7.390608666,7.583480096,7.540928994,7.10926488
850,7.101367051,7.431801692,7.455841049,7.577014071,7.00177549,7.112439417,7.522530219,7.209729844,7.241559893,7.407178289,7.048704763,7.423044937,7.283234673,7.581210885,7.619668671,7.43329114,7.263623941,7.516956026,7.212673986,7.576023231,7.382867275,7.289076549,7.135988867,7.601010521,7.129893015,7.612415039,7.225079133,7.26225922,7.601501479,7.38185135,7.432770384,7.141583539,7.439103392,7.462295774,7.438556507,7.081109701,7.570427867,7.58108686,7.433965213,7.480122865,7.468134819,7.543816833,7.571145829,7.161101117,7.59818382,7.068700601,7.591689755,7.211327578,7.096332674,7.196674058,7.571141287,7.36747754,6.983667731,7.506435275,7.475533482,7.540025633,7.548416058,7.334872057,7.413390368,7.617327754
851,7.089861529,7.065561622,7.142537065,7.267399583,7.037145412,7.382222783,7.052081147,7.488941255,7.397214643,7.167022614,7.590649199,7.516705175,7.231000426,7.434002162,7.613959331,7.383352675,7.50812498,7.277329821,7.576837943,7.500109472,7.177755198,7.155019601,7.38116903,7.00910619,7.273543234,7.598498894,7.154042528,7.370711274,7.618776302,7.223075564,7.251574364,7.123003137,7.149964715,7.426380813,7.537380949,7.274695487,7.333741008,7.388080467,7.174139785,7.420177988,7.067788679,7.494307368,7.232476444,7.162892469,7.340666624,7.654711725,7.401579561,7.265530857,7.56925144,6.99570417,7.288057746,7.096319268,7.100379412,7.334887166,7.200481261,7.36208274,7.389271246,7.430046347,7.431936268,6.940394154
852,7.49237245,7.433309943,7.561162539,7.442306578,7.320159609,7.570147817,7.553338623,7.450897352,7.448508383,7.515665999,7.392034514,6.990223052,7.253997067,7.620745461,7.248700694,7.547573974,7.119687325,7.063694476,7.395209531,7.50845989,7.24160205,7.369248922,7.293880615,7.441628694,7.624669971,7.426385587,7.611756126,7.440052662,7.596339758,7.177759246,7.567265639,7.532215264,7.09952429,7.136316921,7.133362623,7.558196989,7.495518251,7.476847551,7.614524052,7.465438717,7.620600993,6.963113206,7.168926444,7.09244075,7.091903468,7.48137109,7.202625953,7.207429311,7.405274398,7.446956494,7.284238466,7.087237319,7.549099985,7.187821314,7.629066169,7.604870178,7.419608568,7.47053196,7.101886096,7.216029341
853,7.61572766,7.201144494,7.489874425,7.04866402,7.188583548,7.151087405,7.552039975,7.346277092,7.26621834,7.442793939,7.31752759,7.588564335,7.248491385,7.510670773,7.35322957,7.063499567,7.086007127,6.992413808,7.594574131,7.334923734,7.137242252,7.280503109,7.506855906,7.573761939,7.586088451,7.136111127,7.223738707,7.514716925,7.431291681,7.154109082,7.483430905,7.55021978,7.568394722,7.27492511,7.52877457,7.061487292,7.262114496,6.946763305,7.57466746,7.643266802,7.201064808,7.454285865,7.194261181,7.157414743,7.281264226,7.431917728,7.137488311,7.350843544,7.2664362,7.60168146,7.07322725,7.090555074,7.217658154,6.94635136,7.327216752,7.58676333,7.341550997,7.42643956,7.269967307,7.56554027
854,7.45710607,6.954291297,6.9809,7.029753687,7.615207724,7.457779156,7.141537454,7.319218827,7.218287452,7.45333586,7.417079781,7.090245013,7.400645003,7.068467414,7.399954771,7.620294808,7.235995225,7.320403136,7.257068759,7.285491555,7.387811045,7.317384576,7.431370962,6.958505122,7.226586552,7.610998794,7.427355738,7.539821281,7.369031331,7.103020883,7.267809688,6.994961864,7.628633547,7.105040113,7.016526027,7.181815494,7.312811831,7.164698256,7.044854266,7.003945508,7.627046686,7.360410198,7.138452966,6.998805163,7.460554996,7.604061011,7.273313425,7.594152878,7.65009732,7.601138252,7.42356563,7.020237129,7.495202819,7.567673997,7.304620909,6.994831461,7.525286727,7.535851855,7.339627138,7.348015437
855,7.224646206,6.940390176,7.251060571,7.5941736,7.282775754,7.220863715,7.511890439,7.256728578,7.16477406,7.487734165,7.536687209,7.011868108,7.031676773,7.30589841,7.406992728,7.583571732,7.26360945,7.472401452,7.170232609,7.189802442,7.093240745,7.343275349,7.21993449,7.299708882,7.394529135,7.382923253,7.265516081,7.467937659,7.60489334,7.593905752,7.512587434,7.04845959,7.525703101,7.378044319,7.577851363,7.551046367,7.545215817,7.614907507,7.060514461,7.153406149,7.007855629,7.551060082,7.076727046,7.397635246,7.502535325,7.407220609,7.619150873,6.954647558,7.364420236,7.084688273,7.49911543,7.261038035,7.097892346,7.157170068,7.613689191,7.496717504,7.206334807,7.098138029,7.244819296,7.535624702
856,7.519782489,7.587141063,7.070916635,7.49809912,7.40346822,7.377201253,7.157033996,7.311523496,6.980677283,7.614651934,7.152807532,7.568631774,7.583240048,7.296740274,7.090526688,7.113803757,7.43328715,7.348861985,7.563438502,7.455604952,7.142460295,7.533393826,7.19317076,7.592827721,7.370032856,7.039815295,7.12796724,7.122490193,7.179633765,7.404151106,7.242233967,7.601660642,7.284250582,7.093196199,7.026217836,7.408114601,7.478706596,7.173246192,7.60599611,7.425712994,6.993281511,7.253557637,7.536700871,7.114161036,7.50364623,7.394211665,7.265231563,7.491476786,7.434150441,7.297554575,7.276301823,7.029077889,7.625471637,7.020596285,7.153977726,7.297600185,7.181437873,7.222168244,7.48609149,7.483992734
857,7.126291865,7.43873896,7.080701525,7.376070835,7.607082052,7.06284229,7.439034687,7.227070178,7.244495677,7.312648532,7.437884699,7.242823597,7.270494165,7.29077388,6.963160335,7.660221157,7.341552941,7.322716929,7.037436272,7.620497118,7.591542557,7.133586191,7.525024671,7.398500585,7.628546949,7.466731405,7.132347761,7.092979219,7.622834484,7.314797666,7.376053359,7.390958938,7.057892772,7.426010164,7.510693789,7.574852183,7.387092256,7.3188058,7.548351002,7.432056417,7.087958777,7.56689741,7.631725194,7.239152286,7.242883204,7.64691821,7.497664968,7.496572522,7.350860515,7.615143403,7.062257599,7.05576549,7.138539801,7.352607075,7.530760812,7.581567959,7.31792464,7.447603276,7.297396516,7.436993888
858,7.152673603,7.485011862,7.248752882,7.649808127,7.300598652,7.627574896,7.307355371,7.599937454,7.609519841,7.277354921,7.394570942,7.334724768,7.196906821,7.288501962,7.484951903,7.483320284,7.622411058,7.016873712,7.512097135,7.017486372,7.287635104,7.349823813,7.377438635,7.309415946,7.354386299,7.051440933,7.47972933,7.58815061,7.482573254,6.974218172,7.233586698,7.357433025,7.193059924,7.416199238,7.063816402,7.434691447,7.644655064,7.372165343,7.605547716,7.159184419,7.422949945,7.379380518,7.640557687,7.227642004,7.239019778,7.242829931,7.123380292,7.594986966,7.567745704,7.184143765,6.981063437,7.561101714,6.995929825,7.017355409,7.307584362,7.266977727,7.624141349,7.582124991,7.618254106,7.154189922
859,7.356939102,7.493313145,7.174671992,7.532855147,7.393566328,7.184609097,7.58780801,7.601155754,7.22339005,7.362621439,7.496969754,7.625119767,7.339354226,7.448399146,7.070902503,7.278220895,7.01807692,7.477496217,7.113156592,7.593135516,7.620382001,7.273367949,7.323917551,7.329051307,7.249165846,7.141645887,7.047558354,7.244150758,7.219314374,7.497754963,7.593578839,7.435622378,7.209102406,7.243548424,7.144570237,7.525042446,7.478328413,7.433065846,7.60900463,7.40068309,7.631240222,7.333045256,7.030338949,7.20458629,7.307643575,7.432740475,7.340175014,7.300443389,7.097005783,7.0022086,7.483255439,7.655076433,7.349566496,7.334838755,7.438128918,7.477626077,7.460327498,7.613533757,6.992865455,7.042701405
860,7.642039214,6.998169264,7.608625145,7.281325355,7.060268206,7.631342051,7.603207611,7.049383909,7.364777419,7.512324174,7.308619187,7.384249822,7.537362043,7.407672392,7.474464306,7.34870113,7.460771285,7.411957469,7.253755713,7.26489568,7.009701286,7.128701469,7.353507682,7.188303139,7.317030403,7.632721986,7.448849533,7.61263589,7.549347314,7.423256767,7.672864199,7.527425129,7.544063506,7.602137215,7.218497385,7.362566119,7.139086994,7.356743901,7.005240843,7.285765781,7.407999218,7.147106336,7.204206416,7.22052037,7.489875995,7.576696506,7.512438073,7.373866442,7.424288772,7.626559484,7.539282376,7.475293399,7.376265162,7.194497256,7.676731789,7.342248379,7.264291738,7.490656438,7.120370981,7.509722064
861,7.234306951,7.552668699,7.630745289,7.430660451,7.205054948,7.604705601,7.39679313,7.480979401,7.292400926,7.447071884,6.980915251,7.07734724,7.041293813,7.619256334,6.957091959,7.201128182,7.387160978,7.369351482,7.063054133,7.568309172,7.479183643,7.427266472,7.580843018,7.54548074,7.481694631,7.44397018,7.505405426,7.435722869,7.357125744,7.48082184,7.301277373,7.637035414,7.203506253,7.477017545,7.378775056,7.338410014,7.172503897,7.165704293,7.086800357,7.37905337,6.960480138,7.053183398,7.560026706,7.450954642,7.192873806,7.56595926,7.123275458,6.979964684,7.052828515,7.197324064,7.072148953,7.448945917,7.308487738,7.065912902,7.320809952,7.210527184,7.479119288,7.325401257,7.560233066,7.471649994
862,7.23216598,7.249842327,7.487685569,7.456114574,7.341278733,7.283040771,7.159624193,7.579968984,7.629276191,7.147912966,7.463433354,7.078496713,7.054083943,7.189602549,7.116133392,7.392118475,7.364188221,7.111459716,7.610821388,7.412213579,7.609922421,7.224585971,7.381832325,7.467100232,7.440293039,7.251302599,6.960274991,7.629888612,7.582310571,7.186277649,7.253444254,7.032807966,7.579755634,7.424765684,7.515658613,7.551481771,7.208230555,7.362960219,7.50325409,7.610685611,7.431474375,7.613825574,7.441061646,7.451899412,7.444391051,7.676286892,7.418716476,7.58913803,7.390512662,7.308482512,7.456871103,7.632764308,7.359315407,7.6093469,7.238625613,7.533660887,7.432841341,7.657970171,7.616749124,7.444336376
863,7.395513322,7.401925146,7.336657988,7.359835673,7.478378087,7.393429651,7.297925084,7.540843434,7.490469933,7.374788455,7.075739614,7.518932577,7.223515037,7.253892611,7.556975355,7.32126167,7.078136629,7.496519145,7.277017428,7.333956584,7.435873412,7.610736478,7.043867786,7.591340869,7.613578431,6.947395941,7.160461066,7.624982023,7.578959554,7.5077892,7.295198892,7.341212849,7.351046699,7.530640591,7.61939168,7.615290177,7.471201021,6.997981886,6.995700817,7.671467155,7.540590203,7.447073051,7.591848922,7.062720871,7.349044843,7.059363871,7.390595037,7.229788298,7.594803883,7.373347487,7.384005714,7.485722114,7.466669102,7.186188041,7.593444069,7.367831338,7.459593265,7.330873856,7.6397596,7.615232617
864,7.259962091,7.302971425,7.18788889,7.468623959,7.310152118,7.257324891,7.091746506,7.491909212,7.554231407,7.21883355,7.494812542,7.436862525,7.093472857,7.301318439,7.371364648,7.480398616,7.223430701,7.61071421,7.47277183,7.482778188,7.427074953,7.574170535,7.262038217,7.387376927,7.671504119,7.578212304,7.38327234,7.113631726,7.556531437,7.300833106,7.558912871,7.478880345,7.571048689,7.609206618,7.475182425,7.284773596,7.404688642,7.412004438,7.290724704,7.404322477,7.407444322,7.633175362,7.16377995,7.185065368,7.452531158,7.325711651,7.404738111,7.000271252,7.121837313,7.386591337,7.515320839,7.518220672,7.049612132,7.089874369,7.500612503,7.224683253,7.247651872,7.228850965,7.467611282,7.058360428
865,7.432113421,7.219258071,7.41154705,7.464921446,7.064358182,7.360029221,7.269677969,7.201653331,7.224445555,7.07414669,7.446482848,7.39553761,7.337472225,7.3059332,7.075371972,7.518494001,7.386334163,7.411937113,7.614246016,7.614541434,7.117088534,7.073517465,6.992247182,7.554194315,7.003752167,7.038574613,7.355409157,7.554422917,7.575727458,7.366483979,7.394133143,7.60710668,7.220287624,7.245741138,7.111400969,7.223445003,7.221702204,7.591839182,6.964058064,7.66354975,7.468501837,7.334870358,7.61211884,7.378643452,7.271732439,7.294912693,7.099453751,7.201029285,7.01740891,7.553887245,7.32284946,7.614684165,7.202600832,7.27970541,7.589802927,7.102041357,7.541879587,7.409260328,7.603704251,7.440629534
866,7.1624469,7.52984258,7.539181662,7.571472503,7.633479721,7.578335456,7.169327553,7.495134056,6.962977295,7.423457882,7.032034497,7.52894603,7.124053409,7.623578166,7.133031082,7.578337511,7.322148799,7.569638839,7.514249427,7.191542286,7.363473841,7.299033028,7.549903323,7.362486266,7.596390685,7.42543034,7.588279757,7.27622617,7.322345614,7.59002279,7.617525957,7.081431008,7.162340049,7.33503039,7.596372616,7.495194195,7.495648548,7.362265343,7.617299478,7.040081271,7.016604805,7.354055873,7.566078223,7.05736271,6.966033182,7.138664038,7.085132923,6.992053507,7.179967099,7.556221634,7.417162723,7.252644777,7.350257385,7.004239684,7.476344506,7.479546064,7.386365261,7.552347439,7.327483805,7.257284157
867,7.300282586,7.141179892,7.537506348,7.598288324,6.953137665,7.400002915,7.103951946,7.549927414,7.610497005,7.408938033,7.370088502,7.463882536,7.054553777,7.208545676,7.502931266,7.220383973,7.353442202,7.327080414,7.425946979,7.57987108,7.291899228,7.020224141,7.415131737,7.327690295,7.097812942,7.187627117,7.567355765,7.411624219,7.617722328,7.123992911,7.530563654,7.561836558,7.500617338,7.304329358,7.544352029,7.530953206,7.603429117,7.378690995,7.319899676,7.413677299,7.368909861,7.593228305,7.323252714,7.641329126,7.100379043,7.49169822,7.454084166,7.444887724,7.610165632,7.540616968,7.471297549,7.475291379,7.474938324,7.423086998,7.099144789,7.587485084,7.521574649,7.094062867,7.463402571,7.134726195
868,7.374539317,7.567683071,7.480763882,7.10826571,7.183950062,7.444817985,7.606017032,7.274710425,7.411258106,7.359873199,6.989620587,7.592297741,7.624254959,7.05022041,7.246045031,7.658706113,7.54316455,6.984779223,7.265669632,7.314978546,6.992205911,7.61217169,7.408582877,7.268511596,7.621866905,7.438342318,7.430502268,7.673739152,7.627873132,7.38965775,7.118616773,7.353065329,7.267980677,7.666585411,7.12417107,7.642800865,7.575552604,7.595144309,7.359796344,7.419205117,7.456819663,6.957011856,7.208643511,7.44593387,7.451759346,7.411844952,7.590530944,7.314901502,7.562472025,7.328237383,7.63509238,7.346361822,7.542572062,7.320539684,7.675439062,7.313440356,7.372044611,7.232877903,7.172582483,7.292451865
869,7.439239658,6.960272837,7.238473874,7.245964268,7.01916058,7.252714329,7.357764437,7.143963754,7.087656347,7.300315333,7.008672481,7.178770471,7.448512187,7.434713103,7.623541478,7.422690954,7.489141382,7.50451003,7.047413205,6.956476303,7.049784997,7.104241962,7.215646695,7.386855216,7.411672453,7.55107026,7.049138857,7.203599289,7.555766432,7.350439404,7.39952775,7.508146926,7.406651264,7.418329867,7.542823925,7.538532018,7.287143718,7.602647233,7.572373943,7.464155609,7.202659372,7.269301062,7.605585793,7.646260911,7.466750014,7.000358585,7.441411779,7.63446562,7.575803618,7.291608989,7.616015848,7.06534704,7.235734244,7.030131787,7.648469252,7.532934306,7.628196479,7.461863647,7.316644452,7.23088891
870,7.492294972,7.059558594,7.243659158,7.194292946,7.357018738,7.127519487,7.654757178,7.568930216,7.576575336,7.368863291,7.091473015,7.367568577,7.357607122,7.251977259,7.283362667,7.265174133,7.10627359,7.614030525,7.133431283,7.531013945,7.308866219,7.480816152,7.349308129,7.155384437,7.59675956,7.56005017,7.511043916,7.193272746,7.112876293,7.241817554,7.642221667,7.500554626,7.22462884,7.4479806,7.613438508,7.131974392,7.286900175,7.406964725,7.450406519,7.387884523,7.569683653,7.494070051,7.064886647,7.407363326,7.515937374,7.204645991,7.016128491,7.370924091,7.406738752,7.506830239,7.455604352,7.236204518,7.19270575,7.345115454,7.533771588,7.130624704,7.527762854,7.147995512,7.425912304,7.011311911
871,7.475133492,7.397150225,7.256778308,7.400350763,6.978235986,7.285937369,7.197105988,7.136779939,7.618658639,7.363183459,7.39998324,7.120413681,7.282179398,7.176667252,7.574956672,7.580455829,7.310788742,7.576301123,7.108202394,7.59292071,7.431276671,7.645036617,7.591111224,7.371448323,7.327297884,7.496491622,7.513687637,7.592190853,7.38545109,7.472649776,7.673509476,7.022120315,7.036239861,7.592252336,7.169934271,7.405191398,7.333286658,7.404067452,6.97098624,7.124250138,7.204058664,7.027999847,7.131347696,7.142639041,7.549118461,7.519174322,7.542387997,7.240467472,7.299603877,7.472467931,7.604479098,7.36377643,6.99377513,7.529485157,7.423908543,7.426692598,7.160262511,7.653180189,7.568282376,7.22768675
