order,Target 1,attribute a,attribute b,Target 2,attribute a,attribute b,Target 3,attribute a,attribute b,Target 4,attribute a,attribute b,Target 5,attribute a,attribute b
904,7.632228763,7.231830434,7.425088525,7.509680629,7.564589008,7.637944425,7.651395882,7.65404483,7.443094221,7.578968042,7.495916595,7.082968957,7.64011378,7.505927377,7.513589158
905,7.109904649,7.491622964,7.468870201,7.35144578,7.243881267,7.525852361,7.47893615,7.534764235,6.997254241,7.56205007,7.52637316,7.515035166,7.396887867,7.23189267,7.421533857
906,7.572911085,7.138824225,7.257624448,7.662071154,7.485255406,7.41864649,7.44855418,7.444128736,7.225808872,7.14115177,7.677647283,7.241561307,7.668527499,7.042597788,7.408993477
907,7.707054685,7.224911579,7.585563314,7.595502216,7.405429793,7.495281793,7.325331207,7.146903262,7.539481745,7.305524359,7.267890996,7.362216019,7.187075282,7.575157913,7.075600712
908,7.412859112,7.052999512,7.676562772,7.374367833,7.622450234,7.124912213,7.378251997,7.093947121,7.423720437,7.505908678,7.010798091,7.638147596,7.590048532,7.310868171,7.300720932
909,7.709741162,7.174690326,7.448878742,7.610943471,7.202719941,7.659570336,7.397939945,7.030295035,7.315388246,7.163642163,7.556828522,7.559174904,7.613513269,7.331029651,7.366076327
910,7.656370328,7.141585283,7.063157958,7.511939459,7.521650544,7.347743953,7.163639909,7.57544429,7.515930749,7.58272145,7.532688555,7.263197348,7.18741468,7.260240859,7.073370807
911,7.504863487,7.179903887,7.470560931,7.387391074,7.566397027,7.620305327,7.498678198,7.188863485,7.674853235,7.651045641,7.188643579,7.677123823,7.695852561,7.235489043,7.232692775
912,7.54754046,7.156915902,7.296940373,7.388815444,7.663004032,7.454018044,7.233981954,7.108332602,7.19872075,7.457946129,7.54224289,7.432332334,7.100132014,7.51229588,7.583861911
913,7.242337151,7.118940899,7.405987902,7.334673756,7.037246283,7.018939989,7.530712669,7.63655657,7.637705683,7.063038746,7.142017978,7.648437106,7.6413662,7.172351702,7.082482519
914,7.399513809,7.57703538,7.133705782,7.40803297,7.664734214,7.006748193,7.468352879,7.655582496,7.662334137,7.446892532,7.690731444,7.038735941,7.701941914,7.635086334,7.01584957
915,7.389165339,7.564671108,7.514667551,7.088041697,7.560433569,7.238907297,7.355382559,7.518120897,7.437535937,7.413590962,7.277550232,7.516402352,7.352307253,7.114428362,7.493016918
916,7.58566031,7.577716433,7.682789876,7.195540361,7.10486584,7.57889798,7.256712343,7.018704663,7.364968123,7.39196259,7.135471448,7.620485589,7.205531558,7.543078778,7.516104318
917,7.304950956,7.56897601,7.24793431,7.291482652,7.413207923,7.270329275,7.402166007,7.232027763,7.60682078,7.70666865,7.352844264,7.34909756,7.685474528,7.221122768,7.499536823
918,7.350377105,7.410702894,7.64202434,7.498614385,7.464896628,7.547969286,7.617366264,7.323790792,7.361033552,7.638026572,7.53093602,7.537193413,7.144639177,7.209178688,7.135830259
919,7.314231857,7.187111407,7.386145176,7.192247055,7.642564019,7.532355406,7.454038097,7.052380882,7.653718906,7.595268917,7.049109972,7.165744579,7.577753993,7.206346179,7.628692477
920,7.103926681,7.63309416,7.229697314,7.257841507,7.279242229,7.508922974,7.289694096,7.40227993,7.182775928,7.622445285,7.213933327,7.080340593,7.261388812,7.115120407,7.516189296
921,7.065165776,7.636765431,7.483727456,7.268873467,7.314858888,7.238270878,7.492015203,7.313365491,7.069661833,7.342010621,7.634996718,7.056392873,7.622135176,7.036533325,7.565212927
922,7.174725327,7.658758194,7.258590062,7.139315406,7.376479482,7.566452523,7.521166772,7.251415541,7.147361447,7.335684493,7.477418284,7.481354749,7.671705355,7.444883384,7.696150273
923,7.132409876,7.63027199,7.633201135,7.637544348,7.182934233,7.394173939,7.495052105,7.423477654,7.098345716,7.482891368,7.479313655,7.038678405,7.591045051,7.361224693,7.546843597
924,7.442053915,7.372862753,7.688436096,7.224005632,7.629925717,7.414198223,7.627661623,7.686418437,7.542263068,7.579164404,7.471396379,7.022914222,7.095486902,7.463651446,7.697584993
925,7.605593098,7.603399164,7.138447583,7.487684915,7.034623519,7.113715738,7.702697418,7.55274043,7.439531217,7.204009615,7.523456151,7.568522604,7.207159348,7.110101812,7.69986565
926,7.662295122,7.311437282,7.268653888,7.57703935,7.170932781,7.050764934,7.396183057,7.410320327,7.132137806,7.701370743,7.515384345,7.218806361,7.199216761,7.408608619,7.455915075
927,7.167040539,7.604555518,7.417655458,7.651923829,7.144708532,7.703958633,7.079623886,7.179853517,7.411647349,7.546865366,7.205061,7.610757545,7.653751998,7.39405438,7.328824024
928,7.599978841,7.702234909,7.283908074,7.709016311,7.371237247,7.560701178,7.677008742,7.630474844,7.530962493,7.156888212,7.270466504,7.501662831,7.224790812,7.223864585,7.568529519
929,7.446711397,7.167166746,7.02995534,7.601479411,7.240935814,7.142972344,7.283079955,7.33279889,7.240279982,7.420038815,7.56139754,7.583480214,7.276782066,7.568814927,7.166832772
930,7.098872535,7.248289444,7.373236185,7.183612585,7.513877143,7.638262799,7.702352089,7.652078245,7.298992628,7.636678241,7.176285511,7.47250685,7.377202694,7.702061016,7.1007597
931,7.339514063,7.113175642,7.527651909,7.466524447,7.616995986,7.665703381,7.45363067,7.606288833,7.299400912,7.26220132,7.362792664,7.071177522,7.488141906,7.131463628,7.118696097
932,7.293300034,7.099724094,7.431956015,7.360335047,7.436902313,7.216320944,7.411370096,7.22387028,7.65968845,7.228809377,7.224087582,7.440509314,7.639971431,7.047627964,7.699238314
933,7.521147624,7.683634804,7.389055393,7.2000364,7.62785674,7.5897058,7.25462795,7.694915117,7.078001845,7.490482665,7.380175016,7.339015046,7.699978173,7.618479379,7.31165851
934,7.62925525,7.65540562,7.677057443,7.690596257,7.677853549,7.217453222,7.494714678,7.223902427,7.218712663,7.694841302,7.67714358,7.526910946,7.465439305,7.220164668,7.618744697
935,7.381352394,7.307194414,7.71936764,7.455853312,7.173063412,7.710176309,7.582638337,7.285730021,7.491499222,7.743033004,7.608125857,7.473682855,7.324533271,7.145368435,7.633010646
936,7.532934607,7.190555086,7.62232707,7.629910606,7.193714419,7.34618067,7.698547064,7.698189491,7.657286215,7.51609334,7.068438401,7.095162526,7.579925726,7.520025652,7.546661559
937,7.442908773,7.459612737,7.301151983,7.481209163,7.402600862,7.51604602,7.524187027,7.215925357,7.277805569,7.424253981,7.132626791,7.138756191,7.504262415,7.270454046,7.195964536
938,7.578292682,7.30867928,7.196258234,7.446212235,7.171960824,7.32615858,7.717558102,7.202845977,7.163937809,7.101060761,7.184475008,7.039720258,7.740075358,7.558145249,7.555971289
939,7.242687441,7.260991218,7.191279304,7.610102306,7.289483078,7.371898216,7.664735283,7.522734068,7.59663388,7.184840702,7.558443178,7.097209489,7.175097684,7.225083305,7.455040998
940,7.555330179,7.71734114,7.142592507,7.234890126,7.146619486,7.611563076,7.189118698,7.216712401,7.082537274,7.380316983,7.552228116,7.560945552,7.361988815,7.509132344,7.657401849
941,7.619300117,7.616675439,7.622233318,7.485068897,7.117291137,7.606040403,7.184755634,7.61901213,7.681728603,7.152028066,7.249273162,7.378880294,7.642613137,7.120494242,7.718251166
942,7.329990121,7.215873702,7.365198348,7.545108857,7.565581992,7.644763142,7.42525226,7.594178018,7.299906157,7.657493843,7.509351963,7.419630768,7.343455229,7.671885165,7.393636145
943,7.436687887,7.401034072,7.589193522,7.53067318,7.069090038,7.33287013,7.271849345,7.703500692,7.152251334,7.215422558,7.320318299,7.549479246,7.360130506,7.544844919,7.229615236
944,7.757823771,7.648446592,7.721694244,7.688390507,7.054201632,7.430191166,7.517936951,7.422243593,7.401360424,7.627436188,7.154337818,7.617244744,7.664051254,7.261958811,7.478499661
945,7.403088072,7.689605263,7.051190526,7.422295525,7.16340811,7.387633541,7.705908617,7.084472928,7.473950219,7.568304378,7.496983225,7.438126357,7.259213606,7.559353588,7.717632412
946,7.735885638,7.425593459,7.533123366,7.535051387,7.541013296,7.37210318,7.376045494,7.502800448,7.235336868,7.566824213,7.537784923,7.105554915,7.217729105,7.673662444,7.395497589
947,7.703639113,7.271938697,7.695805515,7.451487704,7.559075663,7.613864621,7.357827501,7.671714773,7.474219006,7.519243726,7.641373662,7.111814751,7.572952103,7.596727065,7.492590952
948,7.457687286,7.678834513,7.485246471,7.187556095,7.162356834,7.285699569,7.292688451,7.324166064,7.118741017,7.585843177,7.575484997,7.152413908,7.592557018,7.353441146,7.167619801
949,7.394819294,7.654604563,7.342231006,7.745587536,7.338779987,7.407120304,7.545273596,7.277218192,7.560159446,7.12276394,7.331112033,7.057548106,7.546332038,7.178984313,7.627465189
950,7.279403924,7.279921845,7.119260832,7.529319593,7.297033692,7.715611107,7.403678999,7.731159934,7.063972593,7.500971239,7.451214846,7.602729502,7.290516135,7.728950316,7.482183674
951,7.116977377,7.426617996,7.691655105,7.326006859,7.562737568,7.164112493,7.554700472,7.521016628,7.04827638,7.748606052,7.158213687,7.575445713,7.175098681,7.617724831,7.40858512
952,7.361824042,7.041775811,7.532651902,7.252166909,7.445528567,7.445478098,7.1412147,7.678518935,7.121676142,7.222709781,7.57235248,7.149543671,7.567317468,7.063603841,7.684629492
953,7.491369425,7.257522432,7.202828668,7.373081966,7.618956492,7.704733926,7.532286207,7.385851611,7.416246506,7.368087773,7.646087918,7.278683316,7.723111374,7.127324285,7.673880653
954,7.441480994,7.389187124,7.209317948,7.400272748,7.288091952,7.418942587,7.559203736,7.2124157,7.451916004,7.70645564,7.612901361,7.630780116,7.477324586,7.400319458,7.580505655
955,7.667856022,7.519242977,7.712927641,7.108429251,7.654560473,7.482649334,7.674288996,7.363953949,7.646455854,7.349157054,7.194130816,7.481241222,7.637378675,7.690254467,7.323523814
956,7.359190869,7.692570938,7.239617075,7.327251866,7.274235352,7.090057339,7.490554805,7.345063789,7.716777984,7.743751567,7.715087486,7.287262267,7.155193971,7.496516883,7.718253301
957,7.45534527,7.530511997,7.083554499,7.680538096,7.552604349,7.669934661,7.376550691,7.422940715,7.449236631,7.715148924,7.093389012,7.484073715,7.584552542,7.339670933,7.474380001
958,7.604551162,7.615575303,7.360122086,7.281533684,7.323067185,7.597543673,7.318384933,7.236314684,7.420917383,7.344459411,7.1214914,7.332121591,7.189225322,7.069560792,7.650559803
959,7.512263169,7.682554376,7.223416065,7.29992605,7.064093453,7.465904815,7.470412148,7.715208723,7.249222982,7.711027285,7.549188191,7.729176573,7.671037441,7.623025849,7.300636612
960,7.72004853,7.44404487,7.648176634,7.558318983,7.255407253,7.652601946,7.519174928,7.622722758,7.385637483,7.683055511,7.741937275,7.548823534,7.222498002,7.144429982,7.612314478
961,7.575586387,7.091375013,7.137464964,7.654148135,7.241019065,7.281808872,7.263669934,7.528308693,7.058553879,7.279457623,7.314656434,7.192107183,7.249920078,7.274269959,7.416734282
962,7.298956957,7.249904476,7.388585378,7.122699431,7.304443756,7.473552965,7.232535914,7.568732085,7.285340188,7.531682892,7.250235437,7.71696833,7.2744072,7.154091968,7.588829768
963,7.626098797,7.378431474,7.719281175,7.636194324,7.236895723,7.236561426,7.301531751,7.419338421,7.461196973,7.545008879,7.518140268,7.58499802,7.698348035,7.600792148,7.70820623
964,7.234094716,7.525661508,7.515369452,7.236518463,7.640791592,7.739589558,7.685922633,7.749888085,7.443828124,7.393257325,7.289852277,7.672538822,7.307098261,7.736704845,7.558093796
965,7.615114852,7.716783407,7.604123092,7.385022322,7.283760501,7.210046105,7.535270315,7.063291094,7.582652188,7.556845389,7.362372116,7.24239338,7.560312226,7.125026927,7.415642372
966,7.543854806,7.626741267,7.592792793,7.514490528,7.682190407,7.319463137,7.573753472,7.666097259,7.503381268,7.263800342,7.607616492,7.468927489,7.604250949,7.704500902,7.184378882
967,7.644314127,7.636630056,7.298568653,7.667423963,7.074664824,7.089552426,7.485620087,7.708830206,7.400445133,7.764971429,7.424418591,7.477685554,7.714382807,7.615591499,7.6773526
968,7.584585373,7.590911819,7.586470361,7.669910155,7.506822304,7.099624319,7.151856826,7.403710629,7.482811156,7.748887489,7.656537309,7.283624596,7.615002537,7.605777381,7.716464289
969,7.55012902,7.743007638,7.503583547,7.184175992,7.666061761,7.129525672,7.324871284,7.277303777,7.625820192,7.360347051,7.316127464,7.387314879,7.303398234,7.686212405,7.223361915
970,7.436846935,7.327539348,7.608618146,7.742420596,7.149841275,7.084127332,7.63639216,7.485533357,7.407783902,7.412847007,7.220582297,7.623343848,7.768015238,7.520476822,7.502827952
971,7.637030496,7.137347379,7.633716103,7.469567506,7.708429291,7.340394663,7.678848077,7.165005795,7.455574396,7.525230476,7.102627228,7.740037532,7.373496046,7.608378885,7.532857248
972,7.523525486,7.595216655,7.200647655,7.340274655,7.251382975,7.560348859,7.720737877,7.673994434,7.694301006,7.346733741,7.619068591,7.151377846,7.780566423,7.708591761,7.578448847
973,7.740033497,7.735125903,7.720220965,7.787978366,7.429901623,7.707845544,7.764879467,7.527612456,7.199791162,7.23402115,7.146959764,7.62811212,7.46992574,7.282134152,7.311712332
974,7.620057015,7.516331049,7.403385869,7.686156931,7.255366139,7.247738904,7.733100626,7.240299082,7.484471372,7.290230609,7.666217433,7.624615414,7.476254855,7.41183314,7.1683354
975,7.576885043,7.637294327,7.193632752,7.50941171,7.620192642,7.620198882,7.248438367,7.27854732,7.687131391,7.422027854,7.583023644,7.234885375,7.289452836,7.067390955,7.072617352
976,7.529195465,7.665238487,7.398705124,7.692052206,7.624059817,7.089439446,7.755978329,7.451306688,7.747322081,7.486200451,7.480340147,7.573477773,7.458224577,7.177996675,7.301283845
977,7.732355071,7.602234271,7.254015016,7.798086936,7.485112683,7.702043926,7.281812319,7.557458227,7.380370827,7.306724249,7.252105045,7.615875888,7.733742121,7.071777358,7.230800219
978,7.430225134,7.695620546,7.4726133,7.440655902,7.339124822,7.352216753,7.64488476,7.668113906,7.187297825,7.428935941,7.117923277,7.65331288,7.405456559,7.282451965,7.267110967
979,7.545515176,7.702391818,7.663890602,7.779796526,7.616894466,7.160443643,7.763545913,7.505191017,7.656027568,7.479331991,7.308817707,7.348331321,7.144457753,7.575861442,7.342270168
980,7.746182258,7.493645058,7.194613909,7.215795372,7.355833998,7.468599869,7.239017435,7.619447766,7.708323527,7.606352443,7.139475931,7.369177249,7.348082368,7.532813282,7.313582989
981,7.253943182,7.502710577,7.50461688,7.729122791,7.298647892,7.550662517,7.620690123,7.323998154,7.691650293,7.722797245,7.553175245,7.217078873,7.22100954,7.689164755,7.739233071
982,7.582608249,7.454326474,7.504895192,7.396409702,7.261263273,7.672590322,7.567991816,7.540609891,7.085157432,7.663719067,7.704578362,7.093224756,7.401228638,7.431583482,7.279896535
983,7.549972075,7.59710608,7.712243947,7.725827099,7.763520791,7.616123818,7.753285281,7.348920855,7.659986435,7.553850901,7.379042716,7.627407953,7.723660587,7.613778224,7.640550154
984,7.632341002,7.567955032,7.625608145,7.590749526,7.690865788,7.461672883,7.234497437,7.647186613,7.671171707,7.580919661,7.295156484,7.692702757,7.621171656,7.591386138,7.462784098
985,7.681783003,7.560564064,7.607083106,7.490042711,7.765637837,7.641080064,7.423203863,7.080494424,7.335545623,7.184276421,7.644423892,7.626476565,7.296595146,7.29164278,7.660356237
986,7.614906984,7.461602229,7.236128978,7.133700773,7.672726594,7.476998672,7.670607991,7.534888585,7.380572472,7.568952125,7.553678102,7.510791567,7.519376938,7.491188324,7.310836206
987,7.174789085,7.604332452,7.377516882,7.611570918,7.713732771,7.51446026,7.327763352,7.242808929,7.512562852,7.296485378,7.673385306,7.382550573,7.153595666,7.601743351,7.621557968
988,7.166921919,7.437990435,7.430518792,7.56669714,7.129304168,7.593901486,7.391867607,7.735559872,7.512019371,7.502261992,7.374967648,7.53981132,7.419042708,7.675730065,7.606811854
989,7.624112519,7.349772658,7.656466075,7.471664223,7.124224291,7.172840623,7.72972148,7.726961614,7.67612575,7.322117696,7.404847478,7.68483198,7.612839984,7.66463539,7.186607207
990,7.477599964,7.460408059,7.609560743,7.626126685,7.294452286,7.651870601,7.641832106,7.475980439,7.770699321,7.198937284,7.698889525,7.586545605,7.343533859,7.497102744,7.773913829
991,7.781164585,7.418563759,7.277027125,7.521111685,7.754108034,7.774465448,7.276775139,7.615847541,7.722550005,7.563280499,7.63058479,7.371726524,7.578038947,7.113722091,7.461028657
992,7.524007939,7.769837921,7.556730726,7.26343499,7.770124647,7.384478231,7.281483536,7.731633251,7.156833259,7.550378193,7.639828302,7.379155664,7.569231274,7.135544281,7.118974367
993,7.621686845,7.714870077,7.194702836,7.409318606,7.677569544,7.286959625,7.537999231,7.661144851,7.183929105,7.308624961,7.576940197,7.30180929,7.246025073,7.585488908,7.53051757
994,7.517847525,7.103654197,7.427126411,7.351294293,7.576541766,7.390452569,7.667513976,7.274472127,7.543880033,7.750543958,7.70691536,7.28580231,7.736367771,7.513915289,7.403776774
995,7.58936337,7.218875919,7.114421095,7.147832219,7.724958277,7.698383376,7.669077284,7.389418918,7.217504025,7.149003242,7.649246199,7.476452908,7.253984822,7.368343108,7.527152733
996,7.683989885,7.313985079,7.712002358,7.653274014,7.474247576,7.631997933,7.478889475,7.562976584,7.139503034,7.573084334,7.130232329,7.241276153,7.380637894,7.350324214,7.250014105
997,7.759144777,7.459481336,7.324476679,7.640987787,7.197763486,7.454410722,7.220793159,7.337321838,7.310479881,7.307758159,7.495188389,7.525196283,7.765258015,7.602492679,7.347040958
998,7.4466949,7.665430112,7.247042746,7.768618183,7.316428427,7.317921638,7.58744033,7.639297167,7.463060227,7.475325617,7.587295307,7.748593737,7.591808876,7.758246052,7.644672082
