order,Target 1,attribute a,attribute b,Target 2,attribute a,attribute b,Target 3,attribute a,attribute b,Target 4,attribute a,attribute b,Target 5,attribute a,attribute b,Target 6,attribute a,attribute b,Target 7,attribute a,attribute b,Target 8,attribute a,attribute b,Target 9,attribute a,attribute b,Target 10,attribute a,attribute b
930,7.612315932,7.549314582,7.495803488,7.255325444,7.687382343,7.59500939,7.295803318,7.337515799,7.18537903,7.716334469,7.453189838,7.587867416,7.237504005,7.652436991,7.339569597,7.678278403,7.59572603,7.538846528,7.641662346,7.191292034,7.35688068,7.145294499,7.644264434,7.564187177,7.60590948,7.4459539,7.085166253,7.486079931,7.548583108,7.256048128
931,7.632464735,7.697822359,7.181683081,7.580119459,7.51745469,7.395493033,7.557706895,7.636894386,7.263879287,7.456317119,7.167350834,7.476445295,7.417187921,7.253972909,7.70768113,7.495882609,7.356527662,7.632482876,7.638426818,7.283103329,7.067984995,7.330121279,7.518547883,7.630088692,7.386565194,7.654904385,7.467521873,7.237239188,7.706326852,7.401794186
932,7.104392265,7.586591146,7.042302539,7.391777403,7.701224483,7.70364117,7.426712802,7.23185027,7.444353223,7.347332077,7.07762572,7.694179387,7.601883546,7.210566377,7.649218736,7.62241034,7.172062351,7.283493777,7.335995018,7.03936263,7.369283335,7.40413542,7.411812493,7.438148766,7.550091983,7.482246611,7.20535606,7.217354731,7.345001332,7.194463846
933,7.140759606,7.32364701,7.344938905,7.241993726,7.619297484,7.29048054,7.540226726,7.593917444,7.170477722,7.501170171,7.679655184,7.400715634,7.637021748,7.070353677,7.65974141,7.699360821,7.49858389,7.218665665,7.536289446,7.378085736,7.578313778,7.466139266,7.394122203,7.253799794,7.203967632,7.310042612,7.715138211,7.529983357,7.341144179,7.276222154
934,7.667792051,7.641339,7.689108213,7.366884044,7.044966505,7.152435039,7.17953671,7.512678034,7.436902618,7.673876782,7.680517477,7.624866165,7.734962136,7.564523069,7.291371429,7.678927614,7.393977254,7.540631703,7.232143402,7.40129419,7.534985795,7.725356898,7.662064929,7.436714159,7.5916872,7.124953571,7.473974468,7.732990551,7.105095125,7.394092402
935,7.479819254,7.262678234,7.38937118,7.540844666,7.398078422,7.286126842,7.164048321,7.567256487,7.645888708,7.403449054,7.675592808,7.127904894,7.206177726,7.184477103,7.136478184,7.735624271,7.465354636,7.539933824,7.156298296,7.297525921,7.277848208,7.51986102,7.2486376,7.47999474,7.300633037,7.146975108,7.557599484,7.137247445,7.579989601,7.615422688
936,7.680768521,7.223950321,7.370889522,7.593929053,7.208022001,7.536891915,7.247996889,7.39125329,7.1822351,7.693261647,7.322300624,7.416596829,7.588048971,7.498414069,7.289721647,7.166458086,7.300120938,7.676429532,7.261192103,7.134164059,7.282054398,7.525391832,7.681421108,7.146592695,7.237531029,7.037456778,7.512000852,7.596028291,7.294393169,7.55787328
937,7.596702094,7.41910368,7.18307589,7.358601683,7.294639546,7.409352306,7.526278948,7.352578016,7.311408434,7.563008628,7.303667153,7.677124982,7.649422857,7.572908824,7.054020992,7.210903771,7.195253277,7.577417347,7.603403616,7.408564504,7.443553222,7.354887752,7.158543426,7.242631362,7.475125263,7.552261029,7.455686489,7.53844013,7.688220237,7.075726729
938,7.396057704,7.201174449,7.368665669,7.498935907,7.454307488,7.483631961,7.758939563,7.250832301,7.237717136,7.598046808,7.131746439,7.607424752,7.698444609,7.114958533,7.227996746,7.512204819,7.583187808,7.628535551,7.486554038,7.384689537,7.710358642,7.580973621,7.144076214,7.593894839,7.371133349,7.532061427,7.054478002,7.698969546,7.666878491,7.683325041
939,7.130115982,7.102857324,7.372316086,7.620028502,7.286005169,7.322642194,7.135074188,7.71536082,7.600342681,7.332391549,7.705953151,7.50833461,7.642771973,7.693875052,7.127879004,7.457094331,7.159252535,7.694021109,7.704980881,7.220570492,7.034655009,7.357324334,7.578479564,7.601275663,7.665569468,7.701576078,7.287565826,7.403389437,7.381964557,7.524282297
940,7.449919571,7.531296646,7.493779388,7.429741753,7.714807132,7.716327953,7.222221889,7.625502482,7.303660799,7.143362337,7.441885097,7.267907116,7.280820786,7.257740892,7.357525686,7.617773406,7.451787671,7.593727653,7.660759033,7.245642792,7.590041276,7.282057181,7.687640632,7.418746864,7.118713905,7.640985367,7.575295409,7.586750389,7.20263052,7.652309879
941,7.29621257,7.562426859,7.675841502,7.165503134,7.634969986,7.635903465,7.168491633,7.239663544,7.135589171,7.45701605,7.162433683,7.503444268,7.157739751,7.201275848,7.713878609,7.484825222,7.135522899,7.322581804,7.348722325,7.274087529,7.197227036,7.301827951,7.618238592,7.274914488,7.168473116,7.11300132,7.471165698,7.234327183,7.056475746,7.699103296
942,7.231536292,7.065146077,7.097840735,7.436600745,7.693751829,7.688734623,7.722174272,7.284648745,7.71004476,7.721539848,7.670218881,7.207458337,7.556006812,7.608595627,7.159360345,7.479988939,7.085747497,7.179511466,7.563022656,7.535580736,7.234709542,7.32338336,7.190255036,7.124739606,7.31168732,7.601833414,7.699968545,7.196448018,7.217461396,7.379858433
943,7.263388504,7.652947979,7.694753872,7.703275267,7.635979715,7.241264319,7.53437894,7.153993937,7.570867537,7.306753416,7.365630344,7.682496177,7.582587117,7.409035463,7.461647464,7.734377679,7.461703973,7.414470087,7.173531493,7.545341607,7.646888375,7.261941396,7.607676511,7.211709105,7.521104326,7.466445182,7.352341564,7.389669875,7.628402682,7.3334075
944,7.434247809,7.435969025,7.460084071,7.681953335,7.60959716,7.60530259,7.282904385,7.475868201,7.49508151,7.235464059,7.503227561,7.251948422,7.336786305,7.703332688,7.553239892,7.411279337,7.501312199,7.36854359,7.59384792,7.417361995,7.059121554,7.424219789,7.040388857,7.334613237,7.667141036,7.468117516,7.351205543,7.64579347,7.534381453,7.436403351
945,7.455113119,7.446037492,7.71985862,7.519630886,7.467246798,7.666749386,7.624886286,7.237401786,7.487810298,7.356592644,7.600891992,7.440470892,7.665761556,7.201402853,7.696230265,7.482036535,7.589237827,7.599101921,7.471892311,7.652643623,7.610392361,7.631945884,7.586632504,7.465082245,7.36507219,7.429952657,7.46078571,7.37586718,7.666704628,7.31407325
946,7.631453156,7.61641171,7.568262472,7.297566086,7.413624275,7.062332017,7.487183467,7.075145469,7.290982822,7.709571035,7.091111599,7.064329803,7.758487472,7.700366104,7.406602265,7.406616818,7.212752236,7.211710769,7.340914939,7.359709858,7.143265718,7.107698945,7.452552262,7.602616734,7.730959595,7.637532638,7.691163622,7.539433882,7.641668553,7.364288438
947,7.71809752,7.501233748,7.670287388,7.685380203,7.325007892,7.407982442,7.585744775,7.403626629,7.457293554,7.511230975,7.437763412,7.537592857,7.56653523,7.465946298,7.525171092,7.586254669,7.588399324,7.537350413,7.212551977,7.698857755,7.652794208,7.165121781,7.192029133,7.717803887,7.633025411,7.466939762,7.509951564,7.357297868,7.582475119,7.599485273
948,7.177943094,7.392925526,7.463439718,7.702713176,7.123165955,7.457483427,7.762604738,7.126235287,7.212400622,7.600535388,7.43609462,7.170579641,7.750996814,7.666235308,7.453461908,7.151943339,7.55254607,7.4716762,7.741273382,7.469420557,7.081752326,7.312901193,7.239275444,7.468223049,7.719331323,7.312525866,7.416483776,7.546215586,7.277430038,7.672530161
949,7.735989622,7.177898478,7.390248005,7.166570079,7.42611075,7.228037847,7.215569268,7.308301233,7.345932988,7.496472302,7.300696721,7.426633056,7.526961651,7.195593516,7.539700552,7.461556289,7.171172244,7.567454184,7.69958278,7.507326839,7.38434454,7.289334132,7.546579244,7.626247475,7.367497846,7.612163181,7.068306457,7.637692947,7.340209911,7.550687281
950,7.46694968,7.626724588,7.448907124,7.343465432,7.550714538,7.258173993,7.247242861,7.516690784,7.116050134,7.441060873,7.512377566,7.678287745,7.516638922,7.497653015,7.369241449,7.532562869,7.665680013,7.447957201,7.296138706,7.106034563,7.733882305,7.34180047,7.71367459,7.184489585,7.483794458,7.140213334,7.638461005,7.765669787,7.732669521,7.453621984
951,7.705778148,7.110052309,7.147610281,7.594736955,7.728892574,7.414272248,7.660952787,7.436246683,7.208479399,7.430318593,7.392030927,7.559261291,7.548606381,7.430726542,7.341715119,7.132321725,7.38257618,7.471168705,7.489121541,7.589876976,7.376767605,7.6101792,7.479905017,7.680099478,7.254698868,7.71187896,7.481347982,7.30810037,7.249916283,7.259329918
952,7.706252083,7.504502744,7.254810391,7.426153986,7.675420001,7.598526914,7.50034407,7.521746667,7.357056884,7.730501996,7.484957101,7.204698032,7.413562402,7.553572407,7.552179296,7.415466816,7.348529611,7.706127109,7.704373215,7.194278459,7.094932904,7.559592012,7.415882796,7.522607363,7.604167041,7.707358192,7.473326409,7.343495998,7.389746942,7.675017097
953,7.22449196,7.112586025,7.443941801,7.693014803,7.563713476,7.611316642,7.751085427,7.70976548,7.669054294,7.129534443,7.341742856,7.179492561,7.241854705,7.342660489,7.083171075,7.260837021,7.694511502,7.722711877,7.711035892,7.630752359,7.5154145,7.59963598,7.635742892,7.657848689,7.550072946,7.173399932,7.315467071,7.279509293,7.176373698,7.435849127
954,7.400957925,7.620884037,7.313973302,7.334283074,7.403630938,7.222117584,7.66960854,7.569785286,7.693022008,7.560969578,7.424754799,7.390933008,7.174057352,7.198174073,7.276409147,7.746317921,7.728144171,7.324127973,7.726388634,7.269772195,7.303176225,7.665410798,7.414092581,7.085042509,7.254433212,7.361188263,7.384676705,7.589470424,7.69480177,7.279624325
955,7.679125118,7.174122359,7.579357479,7.755747155,7.492594117,7.528855396,7.355226328,7.576577634,7.279697188,7.74629084,7.709536811,7.078868712,7.732273896,7.69850627,7.389665916,7.424974512,7.608025269,7.72029195,7.613708496,7.440763164,7.630987487,7.460702095,7.591917227,7.577318329,7.646233724,7.045916967,7.696475257,7.420641138,7.351049264,7.313879057
956,7.250903725,7.322938786,7.658276547,7.433417072,7.68102922,7.350005369,7.627789648,7.703477837,7.542118128,7.46336503,7.654172433,7.240173856,7.643541661,7.385466867,7.42171697,7.462140925,7.134235032,7.407791943,7.616069246,7.284988215,7.675401706,7.564599515,7.15075479,7.276821054,7.53377158,7.707416156,7.278284285,7.312897545,7.511895657,7.151313787
957,7.585860061,7.476303148,7.555910766,7.590615472,7.621223335,7.475760941,7.551345512,7.716268329,7.733013296,7.746771359,7.451943805,7.114257053,7.651555384,7.540215677,7.611270972,7.16972042,7.737764742,7.238166915,7.35126242,7.090968135,7.132482627,7.123900733,7.364237891,7.647544066,7.462687128,7.611204606,7.445868167,7.298204002,7.484941541,7.08624002
958,7.378464914,7.625220757,7.485119198,7.644523757,7.554816615,7.36886254,7.593009873,7.191777768,7.300387601,7.635455301,7.189004974,7.273855703,7.121301414,7.578485292,7.697225678,7.406362276,7.680890336,7.58460203,7.415958726,7.382189444,7.71995146,7.549347125,7.31756711,7.562937065,7.678880358,7.730850202,7.578759631,7.772723948,7.398502374,7.321110307
959,7.410036416,7.319860399,7.145723419,7.651946293,7.201375432,7.485702417,7.704126979,7.583729572,7.63328059,7.515911564,7.366201161,7.134571168,7.752309043,7.226469006,7.06982113,7.225596967,7.565500847,7.062812967,7.27031291,7.202772585,7.32846079,7.273392414,7.273808423,7.624351839,7.476868352,7.13246619,7.596654316,7.471897679,7.314876555,7.255838603
960,7.699860039,7.698307818,7.071305185,7.353079033,7.278472655,7.710208717,7.637944734,7.279848315,7.427519463,7.495562339,7.704056036,7.376420996,7.470618604,7.539812618,7.67117456,7.323551527,7.708161261,7.485845217,7.688215039,7.329181471,7.728478873,7.637044247,7.358118155,7.420370093,7.435360115,7.461100504,7.48746661,7.615142747,7.339509922,7.221226044
961,7.222415429,7.142679958,7.614775297,7.319038881,7.272442401,7.223683629,7.476262926,7.115570181,7.318752636,7.743451988,7.068388198,7.703650809,7.727122039,7.116641184,7.531459111,7.601542502,7.410264846,7.626382806,7.234885878,7.579868544,7.651565804,7.502645336,7.299538478,7.254412621,7.723526968,7.337301258,7.743477123,7.685030633,7.208074793,7.289999776
962,7.262385505,7.223278008,7.355518091,7.574422305,7.21823025,7.43769694,7.77686,7.65792945,7.370541473,7.195606447,7.414760639,7.38013536,7.7293751,7.200587295,7.193656486,7.402824937,7.391639914,7.247047119,7.583660303,7.498910212,7.408948397,7.402481477,7.204760618,7.706832637,7.719145439,7.066849705,7.549569306,7.397018341,7.184401041,7.396872613
963,7.368730838,7.293476615,7.713440786,7.209401421,7.712107745,7.36159301,7.624463586,7.459450789,7.636082713,7.626915272,7.740514639,7.326112153,7.540884393,7.162755881,7.350957169,7.560661095,7.161204991,7.128234774,7.44800128,7.47473411,7.078152031,7.364126197,7.408842642,7.46921908,7.560701903,7.326174086,7.422259173,7.275067729,7.461980837,7.5228934
964,7.534793089,7.134602614,7.702017229,7.106417568,7.164740658,7.626001138,7.496371773,7.686009911,7.53226231,7.439983553,7.316393666,7.239321251,7.591107832,7.72890897,7.170385201,7.39760645,7.23045573,7.566632899,7.319597382,7.355939603,7.657924234,7.515087331,7.649829243,7.72125268,7.774747081,7.346348039,7.450505792,7.751579022,7.632263571,7.51496353
965,7.698275319,7.234552433,7.215994633,7.699108594,7.659870142,7.693272552,7.596654026,7.728409094,7.731482996,7.513314171,7.699252146,7.639569848,7.121484563,7.303544317,7.469313472,7.494673711,7.426997361,7.577804287,7.673458256,7.701535962,7.58761948,7.38414279,7.568151217,7.60639553,7.711765502,7.130442669,7.51883992,7.58826781,7.153451512,7.672383754
966,7.434855138,7.415233729,7.130488768,7.146918782,7.253009929,7.209292443,7.280719555,7.277235943,7.406877019,7.309143264,7.152163057,7.233335315,7.408569603,7.083582378,7.739861831,7.530000816,7.686187392,7.580364539,7.705843524,7.590958642,7.079257588,7.713671118,7.737932354,7.089037717,7.286435483,7.335296142,7.306934734,7.205852629,7.552634323,7.578660109
967,7.221074879,7.749994997,7.371591185,7.682280758,7.678974064,7.299661917,7.673147228,7.680964441,7.732204047,7.505138872,7.324804442,7.520870628,7.378348409,7.744699872,7.208123469,7.453472317,7.277933091,7.488713885,7.202730252,7.135220762,7.214411479,7.709538175,7.449487067,7.657548979,7.625855332,7.729331665,7.740859733,7.145523314,7.267292969,7.252369224
968,7.697789718,7.194970358,7.382306771,7.367658455,7.301855389,7.250479363,7.670596439,7.317012958,7.317177364,7.61220685,7.358187481,7.515872935,7.330213497,7.078884355,7.067446712,7.61833389,7.689991998,7.600161228,7.299824394,7.219996033,7.516450454,7.635347349,7.534725698,7.583865989,7.220831403,7.333828957,7.221349576,7.135391087,7.499669787,7.124062129
969,7.435535969,7.634126519,7.629741873,7.373396272,7.69503983,7.470302398,7.787287603,7.242917963,7.313943602,7.473221655,7.321239239,7.381224055,7.583986832,7.510577505,7.480283315,7.338728604,7.522948362,7.659607179,7.241335677,7.205414627,7.175801123,7.455418286,7.674336527,7.325497205,7.476515227,7.267616415,7.632386073,7.614339988,7.508549815,7.724847565
970,7.749287064,7.567792584,7.631428633,7.627404498,7.503525414,7.228227056,7.539648683,7.282999263,7.551088805,7.183789136,7.662374887,7.200143865,7.287082971,7.666006865,7.495839606,7.573390886,7.626216432,7.095562226,7.625215491,7.457333967,7.514845957,7.713062656,7.658645926,7.343357978,7.77289874,7.662932209,7.523536863,7.547029609,7.092010364,7.666469472
971,7.37075019,7.216404835,7.713320896,7.462204908,7.123293595,7.494803729,7.755798169,7.471232516,7.713765701,7.228428106,7.34082596,7.710685488,7.439027702,7.329549371,7.69023588,7.515684181,7.46581024,7.54467978,7.413078472,7.388019979,7.680681193,7.629336071,7.470108868,7.17650778,7.633505135,7.070819574,7.527690142,7.637806648,7.668111586,7.205844342
972,7.665690153,7.592415206,7.488269766,7.556899306,7.150521948,7.102247861,7.359658498,7.311860127,7.512059365,7.402396331,7.452050384,7.096213489,7.624810356,7.38412584,7.455382423,7.456537574,7.683650586,7.264681088,7.767041998,7.316904682,7.509955119,7.60577463,7.285285716,7.590021017,7.661473746,7.25057511,7.294066267,7.677699572,7.432541246,7.165750501
973,7.781525976,7.55789921,7.594922912,7.765580891,7.322607673,7.077268796,7.60796928,7.17201621,7.215362281,7.572706441,7.350627497,7.574734403,7.609734557,7.654976466,7.274763033,7.242225309,7.366201808,7.247402756,7.626879808,7.720740831,7.197501941,7.481981233,7.440921318,7.721150051,7.37677646,7.185617957,7.399467732,7.654327067,7.182937088,7.726100111
974,7.278416178,7.514561058,7.351434274,7.423420882,7.150658528,7.501129172,7.406423444,7.457540922,7.416688867,7.413316478,7.186719567,7.73628353,7.313202524,7.674833129,7.695750703,7.445207804,7.61146818,7.718370207,7.739277772,7.474930232,7.326666468,7.70961032,7.549454248,7.108116401,7.52116159,7.255962705,7.403696492,7.294007501,7.256167327,7.217372555
975,7.691715669,7.698882397,7.360282522,7.749992419,7.644684911,7.718571855,7.494882477,7.710964243,7.398538219,7.506780617,7.757061963,7.578717602,7.713865254,7.094877936,7.307577789,7.729601362,7.583293953,7.615253515,7.727122689,7.439927697,7.210203697,7.234095454,7.561164765,7.368445022,7.18416641,7.134149622,7.081736405,7.481306192,7.696505071,7.173512746
976,7.546520324,7.200683541,7.75649489,7.518760424,7.748094576,7.603590588,7.509112072,7.727214817,7.359806757,7.346581707,7.093798239,7.300506918,7.704435502,7.680794504,7.387054024,7.167945689,7.687904296,7.702996627,7.68232411,7.674789342,7.602027215,7.770657575,7.193336709,7.138668212,7.521149341,7.234007456,7.475029809,7.236790291,7.368800705,7.37462633
977,7.579825834,7.688809862,7.169825801,7.153439174,7.26124415,7.587170118,7.65892792,7.296603893,7.213009451,7.24532699,7.516176435,7.683917301,7.299491149,7.711261482,7.450032844,7.307375957,7.361408261,7.552876582,7.784994315,7.674584318,7.255357465,7.49105077,7.705743356,7.449711791,7.475174839,7.451079,7.621481411,7.405865138,7.597405687,7.11246948
978,7.779070325,7.140062133,7.470241593,7.207133297,7.707829175,7.427268559,7.35313196,7.244144332,7.586578838,7.533897132,7.276188,7.481082762,7.462097012,7.158269587,7.280323265,7.622771685,7.504538711,7.588058902,7.231068043,7.189535475,7.605840318,7.717948939,7.117913039,7.250054514,7.646038275,7.484586224,7.187246724,7.700158873,7.249094151,7.472170731
